x,y,z
-1.0483015,-1.8617522,0.0637584
-1.6613666,-2.9016762,0.4829396
-2.0144721,1.9566461,0.1411555
2.1611911,-1.3077093,-0.3200838
-0.0827881,-2.6105851,-0.2530957
-1.5495248,-2.2476389,0.0990453
-2.3490500,-0.0426380,0.4767313
-1.6039577,1.9698861,-0.5186759
-0.7744336,3.3553508,-0.0948044
-0.4202842,-2.1515723,0.1537394
-2.7629371,-1.7919064,-0.4465475
1.2340534,2.5602906,-0.1254020
1.1362793,3.0427071,0.0230032
-0.4215086,2.8594341,-0.0523076
2.1032604,-0.8438100,-0.0769982
-3.0741145,1.4767070,-0.2782072
2.1374316,2.1608998,0.1826986
1.7348069,2.0217129,-0.2692698
-3.2357468,0.5892471,0.0899572
-0.6748976,-2.5272481,0.0879765
1.3084527,-1.7634864,-0.1432305
-3.2262801,0.3531223,0.3278353
-0.2639982,-3.5871256,0.3672826
-1.9923284,0.5642847,-0.1097145
1.1941527,1.9848842,0.1699996
-1.5641467,-0.7322394,-0.3031369
2.0754702,-1.6186330,-0.1708234
1.8709060,1.9788007,-0.2250848
2.8053082,1.0515303,-0.5987955
0.5769374,-2.4400557,0.0843354
0.9526883,1.8077167,0.1123951
-0.2343666,-2.8163557,0.4850866
-0.4207833,-2.6849165,-0.2769593
1.8527883,-1.3881295,-0.0759400
1.6476206,-1.9718888,0.2389992
0.1804747,-2.9477071,-0.0299784
-0.0573926,-2.6918818,0.2308168
1.5205394,-1.6908300,0.3078855
-2.9690733,-0.3793161,0.3523316
-3.6191297,0.4144216,0.6506085
2.4002942,1.0333261,-0.2502474
0.8166596,2.4179230,-0.0106146
-2.0099965,-0.6383109,0.0472764
-2.3234962,0.9755122,-0.0639766
2.5551794,-2.4075988,-0.0849550
-0.8274033,2.2982831,0.0143638
-2.3717092,1.0753935,-0.2612596
-2.1474746,0.4792914,-0.0702491
2.5040353,-0.5202876,0.0555044
2.4736604,2.4066859,0.3579522
-0.1611905,2.8465790,0.0935992
-2.8716745,1.1665312,0.1624624
3.0763244,-0.2635042,-0.1549643
2.5266353,-0.2181365,0.1586680
0.9648305,-2.2445736,0.0214121
3.4906465,0.3297121,-0.1313388
-2.4697129,-2.6267440,-0.7641417
-1.9419652,0.7454184,-0.0641510
0.1748568,2.0850557,-0.0174660
0.7915000,-2.5804040,-0.0007762
-2.0745805,1.9380234,0.5592886
-2.3803697,-0.3070141,0.0313107
-0.2798987,1.9506234,0.2441486
-1.1980744,1.6567058,-0.1239631
0.0114429,3.1706847,0.5705499
-0.0919778,-2.0500313,-0.1100301
1.8573345,0.1725085,0.0493422
2.8016436,1.0954498,-0.3773519
-0.1996537,2.0181059,0.0751015
-1.6784116,1.2350394,0.1778572
-1.2757316,2.3053997,-0.0453467
-2.2293645,2.0395053,-0.6466162
-0.9129789,-2.5602645,0.4011461
0.5590573,-2.3570835,-0.0426535
-0.8607305,-2.7362692,0.5933309
3.0420761,0.5562784,-0.2565489
2.1080698,-0.3491212,0.4902440
-0.4253177,1.9035616,0.0864147
-0.7527691,-2.8116443,0.3827597
2.2023306,0.2782758,0.1453215
1.8451512,1.1897865,0.5668157
-0.6741859,2.7841603,-0.5198907
0.5999515,-2.7742234,0.7355904
-3.3546653,2.3974124,-0.0856618
-2.7015199,-1.0069126,0.1497740
0.6942693,3.0679788,0.4593542
1.8470113,-1.5919370,-0.1533516
-0.8262133,2.4808764,-0.0664889
0.6968464,2.3362492,-0.0895632
1.8144037,0.8494617,0.4273176
2.1412848,1.3875711,-0.2179283
1.2042798,-1.9719584,-0.0171807
0.1498072,2.4395915,-0.2884706
1.9725998,-1.2325094,0.2396020
2.6653632,-0.0366240,-0.0275737
1.9982287,-1.0592554,-0.0361188
2.3530104,-0.1446915,0.5074976
2.6493184,3.8477435,0.9176070
-4.6851671,1.9290690,-0.8888318
-2.7607448,1.4758615,-0.5609110
-0.0072389,-3.0454462,-0.4309150
-1.5705006,1.1325073,-0.7086061
-1.2448432,3.0202336,0.0376120
-2.1812346,1.1841170,0.5378249
-2.1084902,1.2274533,0.0204966
1.0735220,2.4945122,-0.1140740
-2.6168432,0.4770790,0.1107504
0.9663994,2.5417633,-0.0072282
-1.8030642,1.5054169,-0.0530023
0.9714781,-1.7599720,-0.2359427
-1.8222952,2.1037246,0.0224513
-2.5011828,0.7275683,-0.2745129
0.0913618,2.5026018,-0.0074576
-0.6519215,2.5064692,-0.0942751
-0.1173521,-2.5715323,-0.5082836
1.0012355,-2.5140428,-0.0159142
0.1543323,3.5135584,-0.3183889
2.3197520,-1.6609812,0.4618719
1.7748912,-1.1287662,-0.3036204
-3.1241284,-0.1871250,-0.3243335
-2.4344547,-1.4394341,-0.8954564
2.0130726,-0.4808195,0.0523107
-0.9577039,1.6922166,-0.0455577
-1.2820458,2.2538461,-0.1378671
3.1576421,-1.3365553,0.1967917
-1.0663253,3.0566522,-0.3804002
-2.3610186,1.4505130,-0.6568985
-2.0378513,1.1340468,0.0221812
-2.1914187,-0.2624590,0.1711871
1.0270894,-2.3542747,-0.2265103
0.6957387,2.7837236,-0.3285623
-2.0088665,1.0183701,-0.0201421
-1.6480798,-0.9612488,0.0750141
1.7219593,-1.9075723,0.1675423
1.7534421,1.1026371,0.1918102
-1.3263842,-2.6093605,-0.0327362
2.6676010,-1.9243727,-1.4280461
-0.9547172,-2.3846889,-0.1520277
-2.1316895,-0.1484032,-0.1870781
-0.8772186,2.8514165,0.5415598
-2.8716621,1.7153316,-0.6707856
1.0322514,-1.2680955,0.7688472
-0.4495624,-0.1738474,0.1675971
0.1777727,3.0475564,-0.1831216
-1.8745450,1.8094811,-0.3570825
0.9103076,2.2686433,-0.0577722
-1.5932085,-1.0569922,0.0853970
2.4463388,1.0726115,-0.5647254
-1.5329845,-2.4501080,-0.5471323
0.8085915,-2.2885902,0.0296375
2.6244376,1.4574621,-0.0273867
-1.5113682,1.8580589,-0.0347071
-1.6099453,1.3165453,0.2270105
-2.1595977,-0.2871364,0.1232963
2.3476820,1.4540957,0.0300846
-1.1740659,-3.1200220,0.0751855
2.7497146,0.8793365,-0.6798793
-0.6253615,2.8327384,-0.5105001
-0.1111225,2.0014044,0.0974699
1.4596733,-1.1883045,-0.0868705
-2.5203986,0.1412523,-0.1914982
-1.7580055,2.6712807,0.2339776
1.6844411,-0.5440102,-0.0404883
-2.3470949,-1.5451505,-0.4455115
-0.9206180,2.8488697,0.4235352
3.1274458,-0.3955551,-1.1902032
-1.9847309,-1.4793355,0.0307272
2.1051299,1.8133712,0.0583826
2.5982355,0.7459895,-0.4562484
-0.2315641,2.9534521,-0.1070764
1.5844179,2.2750053,-0.0776560
-1.9218114,1.5057141,-0.1733967
-2.3130630,1.2723048,0.2854762
1.0148706,3.3531950,-0.3067411
2.3284571,-1.8638618,0.0159037
-1.9339449,-1.3457352,-0.4391082
2.7289075,1.0634574,-0.1683978
-1.0256671,2.7733337,-0.2116062
-2.1163056,-3.2075255,0.0927335
-0.0821810,-3.5813369,-0.0229688
1.9776071,2.0465886,0.0619307
1.0094728,1.6599415,-0.0667141
-5.0458104,-0.2266076,-0.5942013
-5.8473835,0.5836494,-0.1201513
-0.8998230,2.5875654,0.3242149
2.6009502,1.0273128,0.2958467
-0.2141956,3.5480945,-0.0753028
-1.3490566,0.5605705,0.3420341
-4.5404996,1.8526816,-2.0881550
-0.3036062,2.6314878,-0.1390510
-2.4366576,1.4642057,-0.6465388
-2.7606148,1.3286566,0.0844766
-2.1671390,-2.1376752,-0.6359706
-3.1792887,-0.1523723,-0.1601889
2.0930215,0.4012961,-0.0799437
2.1401876,-1.5100911,0.0419306
1.9480637,-2.0168508,-0.0526191
-1.9629613,-0.4256200,-0.1883245
-2.7269747,-0.7925886,-0.3104420
2.7835931,1.5876715,-1.0652966
1.8542532,-0.2851841,0.0712412
-2.4300831,-1.3842573,0.0704957
0.2002818,-2.3992344,0.3578387
2.5066714,1.0257210,0.5539698
-1.4771230,1.9380090,-0.0573739
-1.9688948,-1.2491652,-0.0435302
-2.8036626,-1.4158896,0.2047574
-2.6156035,1.6488883,-0.0678599
1.5163581,-3.4985116,0.0003690
-2.0478278,-0.5516478,-0.0600839
-2.5359704,-0.2294927,0.2349416
-2.2386690,-1.1074621,-0.1023744
-2.0548449,-0.1361431,0.1757403
-0.8122697,-2.3133795,0.1261704
-1.5291252,-2.4884147,-0.2082186
2.5757319,1.8628810,0.0366120
-2.2497624,-1.1601481,0.1025467
-2.5053279,2.1624214,-0.4944752
-0.7228825,2.4678571,-0.1455585
2.6665021,-0.2661397,-0.0265889
0.1473021,-1.5967563,0.3295448
2.7535374,-0.0578037,-0.5768047
1.7626682,1.3797139,-0.3402673
2.1385004,0.2828089,-0.0723490
-2.2711749,1.0275286,-0.2057566
-0.7886957,2.1263583,-1.0368086
2.3471627,0.2790981,0.0895672
-1.6298852,1.4332834,0.1476724
-2.1428987,0.9343879,0.2001446
0.0196503,-2.6237931,-0.1795343
-0.2175895,3.5047358,0.2189483
-2.3944539,-1.7535001,0.1945719
-3.1228230,0.8909422,-0.1329188
3.0916061,0.4118423,0.2906770
-0.8253084,2.8831813,0.1134974
1.8335965,-1.4868027,0.1011861
0.4284161,2.3176591,0.1921463
1.4957205,-1.1272601,-0.0560892
-1.1407979,1.7183108,0.1096238
-3.6338178,0.1523615,-0.0776353
-2.8646465,-0.9469379,0.3975389
1.4648973,0.9048244,0.3068363
-2.2675902,-1.0403760,0.2958926
2.6065620,0.8370152,0.0343277
1.1715882,-1.8942998,-0.1148324
1.6948940,0.6764133,0.1375302
1.0821026,2.6341744,-0.1223077
-1.1465687,2.8685971,-0.0182351
1.5616416,-2.2353880,0.2599979
2.1168372,-0.3120900,-0.3068024
-0.9971562,2.3767165,-0.3975671
-2.8628456,0.1118578,0.0698775
-2.2543119,0.6924283,-0.2120069
1.0677367,2.7516653,-0.0843588
2.0931111,-1.4388371,-0.2544704
-1.0437889,2.1674421,-0.2835522
-0.6039617,2.6203995,-0.1150129
-1.5202564,2.4623416,-0.6243249
1.9696361,2.2673594,0.5904978
0.9721662,2.3713087,-0.2699383
1.8970470,-0.5231803,0.8472049
2.7308143,0.3516070,0.3710756
1.8655767,0.0525095,-0.1552977
0.9022925,-2.6099685,-0.0729041
-2.0400160,1.4507124,-0.6332396
2.5043151,0.6636541,-0.0613556
-2.3390534,-1.4166560,-0.3896395
-0.4433141,1.9851238,-0.0688086
-1.2111166,1.7912148,0.1361707
-2.1850207,1.4156734,-0.1698018
-2.5788019,-1.1885102,0.3771444
-1.4621424,2.2481739,0.0497773
0.7919931,-2.4256283,0.1427176
-2.7960204,-0.6682621,0.0364081
-1.6778375,-2.4458193,0.3643312
1.8615276,-0.7394416,0.2398577
0.2962614,2.5335212,-0.0850978
1.6229915,-1.1645627,0.1650711
-2.2457477,0.0310169,-0.0628378
-0.3109735,-2.1844839,0.5269276
1.7778440,-0.4309798,0.3936506
-2.7944744,-0.9990378,0.4208620
1.6586447,1.5423163,-0.9764292
-2.7869312,0.6678547,-0.4474248
-0.5856201,-2.4737037,0.2935053
2.3477482,1.1841413,-0.0116218
-2.5816514,-2.7086987,0.1068210
1.9864241,-0.8574088,-0.0067079
-2.1184293,1.1079379,0.3164044
-1.0057425,3.2824571,0.1096724
-1.4033399,-2.3095666,-0.6932684
1.5865977,1.1412194,0.3931411
-2.6535968,1.6258260,-0.0147710
1.2957254,-2.2995630,0.1396298
0.3575041,-1.7035974,0.0234344
-2.4310461,-0.0033580,-0.3537627
1.9165909,-1.5957161,-0.2566682
2.5345817,1.2195813,0.0424419
1.1839323,1.9836155,0.0528361
1.7841056,1.8620997,-1.0765545
-0.5569591,3.1769913,0.3513301
-0.7318745,-2.2015030,0.5839175
-2.1651313,-2.6076972,-0.0441683
1.7753931,-0.0726445,-0.0685852
1.7882702,1.2837695,-0.1282176
0.2503758,-1.9476099,0.1017407
-3.2404676,-0.9177243,0.4666133
-1.1141842,-3.0527126,-0.1121139
-2.6707343,2.2159407,-0.0426892
-2.0459819,1.5843788,0.0492299
-3.0867614,-1.8923977,0.7502988
1.7303484,-2.2278134,0.4262287
-1.4991775,1.9379852,-0.0661252
1.8871207,0.2899232,0.0805897
1.1304153,1.7971850,-0.1067771
2.7304222,-0.7316596,-0.0480313
-0.4605068,-2.4916935,-0.1564969
2.3037611,-0.1338923,0.3193224
-1.2558193,3.3353418,0.0973951
0.4471933,-2.1697226,0.4281097
-2.7724712,0.3030987,-0.3458383
-0.2157389,-2.1052894,0.0835781
2.7288510,-1.5257122,-0.2179467
-1.0362350,2.3106409,-0.0637972
0.1834251,-2.5839488,-1.0526108
-0.5293767,1.6608258,-0.7332454
-2.9061183,0.2103292,-0.0137548
2.0643560,0.0419969,-0.0489873
1.2389456,-1.5098437,-0.1868574
-0.7026934,2.3235400,0.1948276
-1.2080849,-2.7233422,-0.0796561
-1.9089915,2.5940478,0.0130614
0.3869423,-2.9040311,0.1110249
1.8190696,-0.4436935,0.0368095
-0.7288418,2.0719237,-0.0925652
2.7047834,1.5430253,0.4204038
-2.4848809,-0.2388726,-0.2355499
0.4821073,1.9950224,0.0368775
-2.4717831,-0.9770571,0.2197704
2.2273192,0.5080473,-0.0659757
0.3174317,2.7442285,0.4396488
0.1245969,2.1195860,-0.0353408
1.9151168,-1.5712240,0.1633556
-1.8187774,-2.3404111,-0.1625735
1.9183450,-0.6980841,0.0907932
0.1082386,-3.3665813,-0.1075075
-0.0816504,-2.1966179,-0.3702094
-0.9340395,-3.0224015,-0.0446119
-0.2298323,-2.6773208,0.0639735
0.3097477,2.7180076,0.3926113
-0.9125188,-2.8792961,-0.3627604
-3.2891430,0.1834071,0.1170959
-1.8267022,-2.6614798,0.7173987
-1.8485431,1.5754586,-0.0346791
-1.6818097,1.5593478,-0.0498770
-0.6908797,2.6067508,0.7240728
-1.1041081,-2.7931154,-0.4106906
-1.4269311,-1.7249009,0.1497598
-0.1734091,2.6606415,0.0332864
2.3679409,-1.4592904,-0.5286444
-0.3556641,-3.0174578,0.0590908
2.1176645,-1.3418503,0.5454836
-1.3157983,-1.9331100,0.1588222
-0.6256846,-2.8092995,0.1637527
1.1363194,-2.9820497,-0.1358572
0.0667541,-3.5711099,-0.0419425
-0.9655609,-3.5545828,0.0126893
1.5479876,-0.8990947,0.1624761
0.4971860,-2.3449751,-0.0795478
0.2512373,-2.3199889,0.0079054
2.8446246,-0.2179155,-0.8331247
1.4915015,-1.9488408,0.0928340
-1.8163296,2.2771556,0.2421966
-1.0865034,-0.9399378,-0.0424052
-2.4812739,-1.0004371,-0.1322685
1.8308135,-3.1965746,0.5886657
-0.3039340,2.6232993,0.0190073
-1.3234462,2.8885638,-0.4735452
1.5824028,1.8449438,-0.0524367
-2.4496691,-1.7457894,0.0546063
-0.0635736,-2.6832665,0.0846027
1.8246183,1.6622227,-0.0735930
1.8026351,-1.2941039,-0.1218026
1.7332876,-1.7687767,-0.2191121
1.5994375,-2.2066826,0.0200842
1.6011755,1.9332024,0.1192079
1.6265723,-0.9684190,-0.0576439
-2.1103230,-1.2202394,0.6382637
2.2924079,2.5852183,-0.1932688
2.4657499,-0.3354468,-0.3085259
0.9736514,-1.9216969,-0.1755988
-2.6387934,-1.1020125,-0.1194664
-5.1988731,-0.0561916,0.1080629
1.3093853,-2.3104242,0.9353689
-1.3895732,3.1510649,0.0912592
0.1251806,-2.2387397,-0.1518356
-1.8643145,-1.2932311,0.0000026
0.7017057,1.8548632,-0.0121523
-0.2912434,3.1722006,-0.0321676
-2.2727443,2.6387081,-0.0438562
-2.2988567,-2.0490905,-0.1065031
-1.4415935,-1.7953561,0.0252110
-2.8242574,0.3064557,0.0933242
2.2152254,0.3273800,0.1203204
1.8895892,-1.2297732,0.0883376
0.6795495,2.3976642,-0.3608548
-0.2162748,-2.3525519,-0.0843120
-0.7264124,2.5151977,-0.0316502
-1.2224710,1.9315452,-0.0624851
1.9811183,-1.6872175,-0.3537463
0.1312391,1.9834595,-0.0951273
1.1914513,-2.4424921,0.0551149
-1.9979819,-0.1020142,-0.0116904
1.8689062,1.3079365,-0.0686964
-2.2898390,0.5410654,-0.1664095
-0.8895097,2.5223263,0.2440752
-1.9387956,-0.6383934,-0.2663882
-2.4158355,-0.6120596,0.0421536
-1.2421779,1.8089363,0.1924379
0.4476763,-1.4158585,0.2257377
-4.8467139,1.6978774,-1.0559294
-0.7098402,-2.8731118,0.2395621
0.1866130,-3.1648327,-0.4644046
-2.6041842,0.3410953,-0.0866990
0.9043287,2.0927018,0.0967587
-0.9419798,-2.4420912,-0.0244761
-1.2429216,-2.5360279,0.3406647
2.3752356,-0.0240139,-0.1372471
-0.4640069,-2.8730724,-0.2254322
1.7099112,2.3398854,-0.3556253
-2.9900876,-0.9901593,-0.5360933
1.3395047,-2.0430242,0.3355469
-3.0049768,0.9704635,0.1268463
-2.0048872,1.3736049,0.0687736
-3.2448770,-0.7003186,0.1376567
-1.8102855,-3.0570503,0.0916812
-0.1794703,2.7011188,0.0261233
2.9493827,-0.2136941,0.3661821
-2.3090866,1.0065709,-0.0086808
2.5156726,0.5340012,0.0003193
-1.5198705,1.7623071,-0.5597603
2.7835788,-0.7306550,-0.2632046
-4.8915526,1.2799811,0.1594127
-0.0432611,3.1897301,0.2958913
-0.2868754,3.1901563,-0.3221444
-4.5210102,1.0204925,-0.0203626
-2.8665368,1.6959292,0.0771452
-1.0916617,1.7732575,0.1565140
-5.0907534,-0.3417518,1.6479552
1.2714779,-2.2043355,-0.2126677
2.1660182,0.7833137,-0.0103093
-1.7319505,2.0507821,-0.2316846
2.3431046,-0.3068551,0.1075394
-4.4569355,1.6455269,-0.4622497
2.0780340,0.9743496,0.0444551
-2.3400427,0.9124402,-0.1655942
-1.3057051,-3.3394810,-0.2219015
0.9439251,1.9016132,0.0539446
2.1799104,-1.4634983,-0.0031727
-2.9601349,0.5828608,-0.1781317
-0.9718573,2.6835514,0.3846629
2.7259947,-0.1724825,0.0112296
-1.5582917,2.8329035,0.4875543
-3.0248163,1.1589863,0.6467954
2.9006755,-2.0548339,-0.1396478
1.3000791,-1.1353622,0.1138546
-2.4591430,0.6078781,-0.0794813
-1.0319716,1.9116822,-0.0259648
1.5413769,1.3610558,-0.4587238
-0.2455753,-2.8583791,0.0071563
0.3648167,2.6974398,0.1626805
-5.3996789,-0.8384159,1.5663440
1.3738550,-1.3402229,-0.1385386
1.6088474,-1.6205737,-0.2927763
1.7307988,-0.9744366,0.0096953
-0.2664792,-1.8442330,-0.0034239
3.2065429,-0.2949679,-0.5708543
-0.3864995,2.5041042,-0.0753858
-2.6864641,-1.3392865,-0.3989056
-1.2936613,-2.7015918,-0.0157062
-1.8202247,1.4695052,-0.0933094
0.6385735,2.8318929,0.3957162
-2.4962374,0.5411208,0.0944453
0.5480518,-3.5778565,0.0019600
-2.5514287,-0.3626952,0.5698366
-2.9942190,-1.3325347,0.5880049
1.4225677,-1.9171133,-0.1962640
1.9941201,2.0899937,-0.3241224
-2.7028398,0.4311817,0.7422129
-2.5461793,-0.2655511,0.5181672
1.0045067,-1.9732171,0.2467640
-2.2378205,-0.6518513,0.1907336
-1.9998369,-1.6792945,0.7801215
0.0991012,2.5804827,-0.0628967
-1.6540470,2.0147603,-0.0507302
-2.4640016,2.2041147,-0.1002872
-0.9101231,2.1775126,-0.0773165
2.9215152,0.6526351,-0.2618275
0.1343677,2.2326587,-0.1670938
-0.2701505,-2.5325856,-0.2788127
-0.8491598,2.7251955,-0.4751132
1.2960795,1.2726680,-0.5163821
2.3935800,1.0654420,-0.3588854
-1.2086348,2.6752496,0.0957816
2.6657974,1.6767410,-0.7227937
2.5401303,2.2640049,-0.3691463
-2.7141863,-0.0572199,0.8222602
-2.3135656,0.6714626,-0.5705682
0.8911956,2.4985910,0.0334572
-2.6556644,0.7702187,-0.0393447
2.6634488,-2.3058450,-0.1194305
1.1697382,2.5304422,-0.1103920
2.3633551,-0.5869467,0.4462007
-1.7886447,-1.6563337,-0.1163015
-2.9762396,0.3488018,-0.0146048
1.9802816,1.9824858,0.5202343
-2.5238637,-1.0469747,0.5842031
-1.4579025,-1.6908117,-0.4741730
2.2108065,-0.9522450,-0.0648896
-2.1393826,-2.4615609,0.2219354
-2.0394553,-0.2751433,0.0630104
-0.4866281,2.3169924,0.1487223
-5.3562173,0.5628271,-0.1102895
2.5771389,1.3711147,-0.0779885
-3.2214672,0.9716154,0.2700961
-2.3048455,1.1188819,-0.0558012
-1.5535512,0.1726886,0.7169830
1.5076359,2.3600227,-0.0714327
2.9260651,-1.0362450,0.0966293
1.4285953,-1.1238433,0.0754356
-0.6538777,1.9181914,-0.1458553
1.3448473,2.1613161,0.1967841
-1.8062064,0.9631247,-0.0204207
2.1889675,1.9432949,-0.6184490
-1.0498472,2.3258670,-0.0213154
1.5817028,-3.1689203,-0.0472022
1.7608173,-2.6382041,0.9820505
3.0738441,0.5046322,-0.0647800
0.4085865,-2.0423897,-0.2398230
0.4663903,2.0092891,0.1871065
0.5774428,-3.0836872,-0.3672979
-2.2018579,-1.0309860,0.3683770
-0.0134269,3.4421248,0.3711399
-2.3195658,-1.2945549,0.6377184
1.2704289,2.3101104,-0.1881505
1.5256516,2.3292383,-0.1433094
2.4568517,-0.8186484,0.6555940
-1.6458811,-2.4854241,0.5559373
-0.3046996,2.1871786,-0.4344166
-2.5365909,0.0994186,-0.0192273
-0.0028802,2.5271787,0.0903427
-2.1838307,1.6278470,-0.2151004
0.9019401,-2.9694008,-0.4454074
-1.0304559,-3.5289989,-0.6349662
-3.0959477,0.5851680,-0.0213851
-2.0894124,-0.0708631,-0.0081497
0.3004388,2.2724933,0.0819158
-1.1689674,-2.1568412,0.1272598
-3.3474247,0.0247570,0.1077748
0.0361004,-3.0035824,0.6936148
-2.9350537,-0.4845253,0.1305939
-3.6001627,1.4712045,-0.9585990
2.1588162,2.8767180,0.0212978
-3.1453402,-0.4590603,0.0221363
-1.3634186,2.2169624,-0.4825661
0.4258731,2.2579587,-0.5627176
0.4629752,1.2666225,0.1103903
-1.6342594,-2.1027966,-0.1782929
2.3564921,0.1859796,0.0911027
-1.2211511,2.6261238,-0.6424598
-2.7152636,-0.3072114,0.0124366
-1.1989583,-2.1645941,0.2566910
-0.2968901,2.4739411,-0.2316528
-2.8595671,0.7080764,-0.3651914
-1.2552431,2.6314968,-0.5593336
-0.8228542,3.3635522,-0.0321841
2.5790029,-0.8068438,-0.0516084
-0.5107080,-2.6525228,0.3474758
2.2459821,1.3989714,-0.0526831
-3.3096544,-2.2412634,0.0784867
1.8009056,-3.2768293,-0.7762842
2.3283197,2.2295377,-0.1207988
1.0247766,-1.9736958,-0.1700798
-1.7212681,-2.1893389,-0.0644434
2.7387503,2.5406337,0.1532993
0.4264956,3.1852525,-0.5128878
0.8424594,2.4472782,1.4109396
-2.0655662,0.2057739,-0.1034660
2.8347140,0.3987719,0.0514483
-2.7609427,0.8036634,-0.4535891
1.6792521,-2.5744541,0.3818828
2.8487194,-0.3739572,0.4331140
2.6326046,-1.6269546,0.1121003
-3.0086805,-1.8060371,-0.0041219
0.1123141,-2.9128831,-0.7256946
-1.2099628,1.8414107,-0.1008181
-0.2517069,2.0857728,0.1293269
0.5229945,2.3456278,-0.0452862
1.6954731,-1.3247807,0.1462035
1.8305911,0.2306684,0.1607648
-1.1143010,-1.5726367,0.0702647
1.0095355,2.4689874,-0.1375839
-2.6342882,0.0900541,-0.2203804
-2.0610119,1.3912680,-0.5131955
-1.0218922,-2.8818184,0.1381007
0.8950884,-2.6928120,0.1521209
-0.9268334,2.5620890,-0.5850341
-1.6183132,1.8697339,0.1404077
-3.2847261,1.4185615,-0.2783763
2.6769208,0.2522325,-0.1007629
-0.9161832,2.3193535,-0.2140044
-1.6203228,1.1128742,-0.0476992
-1.5825847,-1.6668601,-0.1968702
-1.8515128,-0.5591397,0.1903247
1.9926778,-0.5153612,0.0456273
3.1545346,0.7419455,-0.0482898
0.7161181,2.9910187,0.0631066
0.6811772,-3.4656410,-0.4162529
-0.9167640,-2.6087626,-0.1010904
0.4064076,-2.3671958,0.0549906
1.8682268,0.3109784,0.0407835
-2.5409086,1.9887877,-0.0014578
-1.7455820,2.4693218,-0.0441811
-1.6389449,-2.0576903,-0.0047064
2.4969001,1.1446831,0.2779468
-1.4602283,-2.9737503,0.0385098
0.0038097,2.1523693,0.0729925
2.1241815,0.5775742,-0.0445135
-1.7850090,-3.4454670,0.1239628
-2.3764697,-0.4471020,-0.2237878
2.1631572,1.9090903,0.2349613
-2.5849998,2.4253566,0.1521700
-2.1972996,0.0372074,0.1151530
1.0694632,2.6862737,-0.6909187
-2.9590478,0.7154188,-0.0191628
-2.2169821,-1.9660658,0.2303686
-0.8678655,-3.2715237,0.1462320
1.3808212,-1.6917808,-0.0971322
1.1912688,0.0355936,-0.2229480
-3.0998587,0.6256949,0.2095927
-2.5133249,-1.6311110,0.0684538
2.7406114,-0.3296741,-0.1560452
0.2589861,2.6754436,0.0020784
1.5854075,-0.8710092,-0.0872605
0.8863194,-1.8052312,-0.0062083
-2.2060964,-2.0677410,0.1152632
-2.5329509,-1.3501540,0.2160786
1.0263601,2.4515527,0.7609573
-0.3033663,2.4668698,-0.0533635
-3.2307420,0.1916500,0.0117292
1.9047604,1.0009827,0.0993466
0.4527589,-2.7344404,0.2617428
2.0744444,2.2709091,-0.5485247
-0.3542392,-2.3358751,0.3758144
-0.6638092,-2.4082999,0.1049477
-1.3937487,2.2490114,0.3101506
0.1408423,-2.6839556,-0.5534259
-1.1483116,-2.0706526,0.2485220
2.2001136,0.7392175,0.4274862
-1.6277965,-2.0077069,0.2467327
1.7733590,-1.5671049,-0.1914167
-2.6159068,0.3557675,-0.0090706
-2.4200702,0.2775286,-0.0540706
0.9793914,-2.4205589,-0.6870923
1.2853328,-1.1834165,0.0000971
-2.1618434,1.3522972,-0.0716573
-2.9306732,0.9146149,0.0734415
1.8684002,-0.1559056,-0.1520699
-3.0130708,-0.5624681,0.4279310
-2.4377378,-0.6811194,0.2101613
2.5451491,-0.9321145,0.4025945
2.0591622,2.4142919,0.2155655
2.5058652,1.0772881,0.1491603
0.2831083,2.1320843,0.1467150
1.7744767,-2.1193311,-0.1167595
1.9872969,-0.5676872,0.0399500
0.6781773,2.4824268,-0.1930531
1.1346207,-2.8812745,-0.0710650
-0.6982970,-2.3016771,0.1110687
-0.5895946,-3.0782782,-0.0579347
-2.3089290,-0.1616492,0.1229050
-1.8367627,1.1741416,0.0832712
-1.8431949,-2.0242426,-0.1459901
-2.3460009,1.3651340,-0.0430538
2.6200591,-0.4156227,-0.0256086
0.7294561,2.3091416,0.1639012
-1.0342454,-2.8688981,-0.4749749
1.5331727,1.6142667,-0.0350335
2.2768582,0.0052650,-0.0041754
-2.2461801,1.5839901,-0.2579101
1.0707844,-1.9982504,-0.0798531
-2.3913447,1.0315783,0.3926760
2.6794994,0.3335302,0.0936167
2.3984901,1.5137549,0.0560602
-2.5729352,1.2199661,0.0056285
2.4245724,2.9267001,0.1359419
-2.1089944,1.9366626,0.4659370
1.8971879,1.0006775,0.3049923
1.6993045,1.2289560,-0.0999938
-1.1085634,-3.2359706,0.1294381
-2.6348959,-0.1634028,0.0572801
1.6376222,0.7743424,0.1139418
2.0049593,0.4881351,0.2780584
2.3415594,1.7353660,-0.1169925
-0.1594744,-2.3947549,0.0725353
0.4376254,2.7881995,0.3621084
-1.8136379,1.9723975,-0.2352788
1.5930538,-1.5203001,-0.1754761
1.1201884,-1.9676381,0.1039240
-2.0865350,1.4175047,0.2424242
-0.4825016,2.2558192,-0.7197202
-2.3765084,-0.4653556,0.1303695
