m,peri,node,incl,e,n,a,date,x,y,z
266.83762,340.69861,260.69884,10.37664,0.1417527,0.17432812,3.1736406,20241110,-2.1563345,2.4018224,-0.4607443
26.23393,333.27867,291.37566,5.60106,0.0560986,0.24125155,2.555579,20241111,0.9842014,-2.2202974,0.0105172
274.76868,90.76782,304.31317,8.52842,0.0871102,0.18837265,3.0138674,20241111,1.5032944,-2.6131285,-0.0346985
60.46295,43.76183,12.90769,24.99917,0.1547047,0.37336748,1.9100514,20241110,-1.2183723,1.1573358,0.6529237
172.62347,306.09397,48.57237,13.17887,0.2418213,0.26015731,2.4302187,20240707,-2.9183495,0.4775610,0.5863676
54.34881,307.56423,57.83235,9.73435,0.0776558,0.23324392,2.6137406,20241106,0.9688984,2.3106609,0.0703400
92.52423,93.87566,51.62633,12.15494,0.1415487,0.22639113,2.6662229,20240920,-0.7766616,-2.6132971,-0.2182742
140.12487,36.74803,72.97122,1.6573,0.2303176,0.22681986,2.662862,20241003,-0.3567386,-3.1586146,-0.0168945
170.14686,23.5609,323.66527,10.16329,0.1757166,0.20321726,2.8652487,20241110,-3.1556318,1.1513044,-0.1689164
19.61464,320.56209,322.15266,23.51527,0.0998472,0.17302799,3.1895186,20241111,1.7676614,-2.2702163,-0.3081180
344.35196,54.22721,349.71467,10.14267,0.1909656,0.21791858,2.7348901,20241111,2.0941677,0.7739824,0.2031287
281.0182,51.43094,245.52415,13.26482,0.0454147,0.18076623,3.0978319,20240728,-2.5457246,-1.6860342,-0.3815281
329.32243,261.77798,276.95341,8.70454,0.0968258,0.27479295,2.3431441,20241111,-1.6746640,1.3359264,-0.2297483
140.19241,206.06276,151.69892,2.89583,0.0818863,0.2004782,2.8912875,20240617,-2.4769129,1.8312073,-0.0221564
187.5138,54.81167,290.50033,15.9959,0.3104238,0.23242358,2.6198872,20240707,-3.2648240,0.6662354,-0.8097622
234.18479,138.42277,161.68836,1.78164,0.1757873,0.17806226,3.1291146,20241110,-3.2935139,1.2002108,-0.0032555
74.74072,339.21576,79.21729,9.14073,0.0139349,0.21961625,2.7207778,20240616,-1.8799474,1.9211716,0.3549810
201.71891,224.26177,258.89142,4.87263,0.0764209,0.29714123,2.2241331,20241110,1.8681802,-1.4693894,0.1804111
158.51447,217.57037,291.92892,15.17386,0.2762103,0.24239336,2.5475472,20241110,2.3019271,-2.2248384,0.3537854
268.43846,217.11964,140.59718,6.0512,0.1559488,0.21990758,2.7183743,20240902,-1.0074836,-2.5915304,0.2800727
222.77255,63.53578,140.83793,33.81741,0.2056591,0.22254826,2.696828,20241111,1.5219647,2.1271467,-1.7486966
137.719,355.19397,39.7999,1.34106,0.2044535,0.17452197,3.1712901,20240708,-3.6796765,-0.3771366,0.0483571
280.52,244.01792,287.51775,7.08665,0.0255922,0.17706082,3.1409022,20241111,0.0388666,3.1256230,0.1215701
117.59892,132.55711,237.5096,8.55882,0.1741576,0.1769796,3.141863,20241110,-2.7507483,2.0369342,-0.5138637
337.36972,102.43752,236.87003,4.17611,0.079064,0.12843668,3.890541,20241110,2.4475503,-2.6422079,0.2550991
265.93828,20.75871,213.88015,3.92803,0.0831839,0.25120854,2.4875956,20241110,-1.6554286,1.8911340,-0.1711715
35.67132,77.88965,299.48373,7.70294,0.0465593,0.17307943,3.1888867,20241110,1.6819039,2.5428056,0.3673052
200.68648,151.85438,74.97984,2.37929,0.1226053,0.17913214,3.1166428,20241111,1.5687829,3.1051800,-0.0295194
54.9409,20.92018,304.50247,8.01622,0.0372223,0.23327985,2.6134723,20241111,2.3194352,1.0252496,0.3509746
159.40041,103.87871,67.27403,2.42679,0.1785406,0.17742178,3.1366406,20241108,3.3629725,-1.4629267,-0.1554124
90.89448,175.18984,124.24434,13.13163,0.0038089,0.18949724,3.0019316,20241110,2.5148915,1.4915629,-0.6807990
37.91579,286.88938,158.44614,29.25254,0.1870641,0.22640278,2.6661314,20240624,-1.7887180,1.4244599,-0.3739799
240.35439,31.32426,234.94815,24.97507,0.1569346,0.2034704,2.8628717,20240602,-1.8830001,2.1441271,-1.2915536
96.52512,112.42991,314.21144,9.50424,0.0693898,0.18724231,3.0259846,20240711,-3.0079614,0.4987051,-0.3027381
154.22593,303.21333,320.40383,17.1655,0.0497265,0.15959759,3.366034,20241109,1.6506478,2.9336542,1.0232424
77.29838,268.17483,24.33618,4.78028,0.1785812,0.25401765,2.4692219,20241110,2.1147496,1.2371740,0.0213895
121.14034,118.84185,350.96768,4.42318,0.1038271,0.12393866,3.9841119,20240920,-2.0829624,-3.6654532,-0.3053121
249.8273,18.51896,134.67184,2.75736,0.0964789,0.12750942,3.9093798,20241111,3.4058929,2.2195913,-0.1918087
110.43113,258.96095,97.76216,5.9879,0.2084699,0.2951405,2.2341732,20241110,-1.4898469,1.9684738,0.1269525
258.08488,272.38706,126.80951,6.68301,0.1211296,0.17708538,3.1406117,20241027,0.8082489,-3.1561960,0.1457561
46.16668,4.31018,321.38222,8.41449,0.150208,0.21212764,2.7844401,20241111,2.2618031,1.0900423,0.3348030
311.14656,48.92009,296.45634,5.40107,0.1611425,0.26605255,2.3941854,20241024,0.4079435,-2.1423638,-0.0557103
82.84872,244.87101,327.03879,4.39465,0.1140738,0.29617267,2.2289794,20241111,1.3671245,-1.7561327,-0.0560751
6.52367,198.12711,188.42083,12.8562,0.1679571,0.2246188,2.6802295,20241110,1.8153246,1.2822623,-0.2288190
78.14132,338.5069,114.31422,23.28171,0.0911511,0.17401264,3.1774753,20240713,-2.9280925,0.0218023,1.1443111
172.48555,47.25264,246.94703,6.9831,0.2400002,0.22245002,2.6976219,20241110,-1.0973411,3.1441480,-0.2744773
133.92833,238.58309,90.24364,10.86048,0.2637457,0.26443376,2.4039464,20241111,-1.4374829,2.5158138,0.2737325
5.70114,297.4761,335.39585,5.72318,0.2111738,0.27021396,2.3695408,20241019,0.3866500,-1.8266114,-0.1503113
116.27601,90.42356,292.53748,6.42622,0.0430145,0.15628248,3.4134681,20241110,-2.7915441,2.0738877,-0.2008730
138.69938,73.27693,210.03344,7.43772,0.208087,0.24068533,2.5595855,20241111,0.7822655,2.8814193,-0.2745417
94.67862,77.96789,324.23617,18.02618,0.1200684,0.17894153,3.1188557,20240703,-2.7640353,1.5951571,-0.1044826
77.38508,234.23044,157.66747,8.90664,0.2219258,0.17376696,3.1804696,20241110,-2.2483109,2.2431607,-0.1912849
359.44736,115.37497,302.67297,10.88817,0.1729478,0.22912143,2.6449994,20241111,1.1532106,1.8205550,0.3757756
138.2623,69.1685,317.81492,5.68978,0.0488263,0.19039822,2.9924538,20240707,-3.0401236,0.6085287,-0.1584784
156.73363,107.63204,200.35319,9.74581,0.094255,0.1876375,3.0217344,20241110,-1.0300165,3.0715927,-0.5561581
42.65527,269.53678,202.31757,9.84952,0.0569246,0.18861819,3.0112513,20241110,-2.6899690,1.0008082,-0.3380957
166.4495,52.45037,298.8704,7.56205,0.0644986,0.2012352,2.884032,20240703,-2.8538398,1.0881435,-0.2620252
326.24649,115.42215,193.03044,1.61693,0.0613665,0.20368176,2.8608909,20241018,0.0249196,-2.7173715,0.0748901
339.56594,79.14654,307.32109,5.58682,0.1533168,0.27078589,2.3662031,20241109,2.0281993,-0.0545291,0.1545403
161.15553,116.95903,215.2753,9.12296,0.0974089,0.18878171,3.0095122,20241110,-2.3673310,2.2260861,-0.5113823
329.36051,244.39559,270.85886,2.15227,0.0566378,0.24324548,2.5415941,20240529,-1.2490037,2.0722940,-0.0457672
155.29473,99.7692,236.34116,5.36512,0.275543,0.2966065,2.2268054,20240410,-2.1820329,1.7437228,-0.2613310
237.84904,313.16015,81.06519,8.71686,0.2316604,0.2235168,2.6890318,20240925,-0.9050069,-2.9704517,0.0663401
183.06574,274.92835,185.02326,2.88602,0.1248702,0.15791922,3.3898415,20241027,0.8154129,-3.7195663,0.1903944
344.07414,236.24647,226.94559,4.11152,0.1430665,0.26216015,2.4178254,20240416,0.2984692,2.0666493,-0.0857415
118.67306,125.83341,295.82875,8.99455,0.0671008,0.18761619,3.0219632,20240711,-3.0744274,-0.3550108,-0.4625089
253.88018,59.09171,299.72303,5.49572,0.1442781,0.17786472,3.1314309,20240905,-1.7566111,-2.7949127,-0.2801008
154.69135,260.4687,165.47745,7.8842,0.1854224,0.20983061,2.8047242,20240822,-2.1886545,-2.4219204,0.4006746
258.40426,353.54771,82.89549,9.55131,0.007334,0.2125248,2.78097,20241111,2.4676261,-1.2153140,-0.4373147
293.79696,302.02853,161.49211,34.04377,0.271136,0.21435015,2.7651595,20241109,2.5802865,0.1012356,-0.6182425
359.71859,353.44287,90.10386,2.59633,0.1754366,0.17917482,3.1161479,20241111,0.3066206,2.5510717,-0.0141135
278.20399,101.3565,71.8064,19.53557,0.0970093,0.16898263,3.2402213,20241111,0.5726379,3.1704980,0.1582169
261.74428,147.75637,86.35447,18.97588,0.1224235,0.17286517,3.191521,20240601,-1.6590801,2.7736995,0.6299748
217.40679,148.47861,62.96186,2.31421,0.0687465,0.18770023,3.0210611,20241111,1.3801667,2.8769703,0.0031725
239.11398,141.97922,274.03619,14.98786,0.0968383,0.17681152,3.1438539,20241031,0.9026038,-3.1900820,0.1809336
254.35608,207.78384,233.74363,3.94982,0.0963858,0.29197371,2.2502989,20241109,1.9167248,-1.3103502,0.1602263
308.12057,185.44954,353.95401,5.55975,0.0080708,0.19870707,2.9084426,20241111,-1.7343436,2.3076875,0.2056030
20.16122,243.16906,205.97919,10.27894,0.1464876,0.17136259,3.2101504,20241110,-1.2102589,2.4519117,-0.4958686
49.78098,88.78483,357.17431,21.05778,0.3573993,0.26660702,2.3908647,20240313,-2.0775136,0.1502220,0.0183358
124.13693,244.31457,244.95042,2.83319,0.0431772,0.26064601,2.4271801,20240921,-0.5446716,-2.4285073,0.0264664
214.44889,261.87814,129.20131,21.93125,0.2105656,0.18062649,3.0994294,20240901,-1.9392243,-2.8234400,1.3235733
336.19134,100.35413,298.09074,12.55732,0.206731,0.2277271,2.655785,20241110,2.1356669,0.0638283,0.4263656
28.75739,144.18997,264.58672,5.24229,0.1745023,0.28335126,2.2957219,20241103,0.0241139,1.9649985,-0.0148059
36.862,21.0449,236.44621,7.08113,0.0739448,0.17149394,3.2085109,20241110,1.4879304,-2.6132588,0.3334609
108.90629,148.68129,238.1905,23.95992,0.3160391,0.26315473,2.4117295,20240508,-2.5398220,0.6170597,-1.1036908
225.24714,34.20433,6.1464,20.40514,0.235294,0.17172773,3.2055983,20240929,-1.3287420,-3.3630345,-1.1909299
300.55731,196.51789,358.22452,24.62212,0.2024016,0.28099346,2.3085462,20241111,-0.8456775,1.8031554,0.8139862
177.49939,316.32938,256.03356,2.80067,0.204041,0.19079164,2.9883388,20241110,3.0913341,1.8361165,0.1250780
164.79884,206.6397,71.74952,19.8664,0.2336583,0.19058377,2.9905112,20241111,0.1469467,3.6522038,0.3628539
242.4748,344.97095,317.68721,9.51054,0.1693699,0.19552372,2.9399261,20240711,-3.1602297,0.5975438,-0.2823787
277.76437,29.36018,253.13822,23.35912,0.234702,0.26145979,2.4221412,20240710,-2.2708205,0.2214919,-0.9663314
310.76911,141.27832,44.52438,18.93985,0.1503391,0.17063296,3.2192949,20241111,-1.4493226,2.3952245,0.9347384
280.61795,330.0722,304.28622,4.51758,0.1641188,0.30522264,2.1846987,20240708,-2.1676881,0.1505132,-0.1348099
76.93903,337.04064,14.2787,7.40624,0.2547208,0.24317666,2.5420736,20241103,-0.3310118,2.5166094,0.3276356
164.50885,278.41083,101.65371,15.9752,0.2245942,0.22626699,2.667198,20240709,-3.0796282,-0.5375207,0.8945363
157.01231,269.60353,57.71531,5.82236,0.1627253,0.21276252,2.7788982,20241111,-2.0654744,2.4300119,0.3104082
46.8341,172.26532,222.60396,5.77038,0.1369991,0.1500087,3.5079906,20241111,-0.2469248,3.1998959,-0.2549021
122.54949,165.57975,131.89261,14.47136,0.1727799,0.23247099,2.619531,20241110,0.7053172,2.7576282,-0.6107323
199.29181,3.05304,158.78651,15.95745,0.0747178,0.17468598,3.1693049,20241109,3.3774518,-0.1280849,-0.3153096
220.3085,184.45698,121.32592,3.10122,0.1897234,0.18067053,3.0989257,20240704,-3.2273704,1.5577725,0.1054874
84.52192,348.3131,13.49574,2.45084,0.1351731,0.18399865,3.0614438,20241111,-0.6293401,3.0098638,0.1315552
83.46604,336.25548,114.99726,14.6173,0.1314151,0.23054016,2.6341368,20240711,-2.5269706,-0.4140236,0.6429367
81.62463,129.19553,133.11568,11.45504,0.0924393,0.19816772,2.9137175,20241109,2.8581431,-0.3022750,-0.3809090
299.87243,198.81232,172.57975,2.54866,0.1537381,0.29386415,2.2406377,20241026,0.8805990,-1.9194815,0.0796621
251.22691,217.62188,97.38758,3.19558,0.0635175,0.20476288,2.8508119,20240712,-2.7466848,-0.9753779,0.1590801
52.95419,202.70311,160.20531,17.97327,0.1008424,0.19828023,2.9126152,20241110,1.0848631,2.3877110,-0.8479972
77.55654,110.4784,325.49676,4.81342,0.1121137,0.28937129,2.2637707,20240707,-2.1723042,0.5298850,-0.0668472
31.91959,159.02226,290.64777,8.69026,0.0532086,0.18775188,3.020507,20241110,-1.6481826,2.3673966,-0.1081422
213.11551,226.12985,344.87225,0.40919,0.1224764,0.17242705,3.196925,20241111,1.9088365,2.9778703,0.0240882
143.12177,140.93389,107.45253,13.09059,0.0775905,0.21701913,2.7424415,20241110,2.2787511,1.7123015,-0.6249115
301.73107,229.56266,312.83915,20.92164,0.2020559,0.28449371,2.2895718,20241111,-0.4948833,2.0290662,0.3887058
188.46038,235.34047,41.19242,6.02887,0.1150388,0.23938809,2.5688241,20241111,-0.6489620,2.7745077,0.2656420
211.68005,133.21785,60.01093,5.65612,0.1202993,0.29243167,2.247949,20241110,1.9414061,1.5499055,-0.0898089
280.09063,332.6373,137.42966,11.40406,0.1817347,0.12404908,3.9817472,20241110,3.8917857,0.5971609,-0.6197614
249.11485,250.70192,165.93316,13.86201,0.1760928,0.23128974,2.6284425,20241021,0.9252238,-2.6412624,0.5767491
126.29428,201.92301,229.05071,11.87039,0.0664488,0.23896198,2.5718769,20240712,-2.4460454,-1.0681929,-0.2411737
279.52986,17.78081,87.52422,6.58969,0.1384762,0.21140793,2.790756,20241110,2.7282762,0.4323953,-0.3127229
106.42132,305.49967,307.05922,10.05016,0.1544489,0.1884308,3.0132474,20241111,3.0623102,0.7954197,0.5180631
195.13941,237.51085,139.46388,2.9432,0.0861619,0.2038777,2.8590575,20240711,-2.6864968,-1.5358184,0.1497808
221.75905,64.59192,9.30536,9.64159,0.0691338,0.17247498,3.1963327,20241111,1.1831266,-3.1039091,-0.5528657
226.5913,213.08695,185.94317,3.76045,0.0633856,0.21275324,2.7789789,20241003,-0.4739744,-2.8607311,0.1837900
229.05748,96.77156,211.62443,9.20421,0.0953866,0.18873416,3.0100177,20240707,-3.1473611,0.5443281,-0.3425224
359.50026,250.0731,28.66003,5.94988,0.2149683,0.17811932,3.1284462,20241024,0.3333736,-2.4215605,-0.2381178
181.70174,340.09679,225.21426,22.82974,0.0448343,0.39058581,1.8534964,20241111,1.6936157,0.9088516,0.2364979
62.38462,301.17108,69.57185,7.94921,0.0541898,0.18170356,3.0871691,20241111,0.5904323,2.9579114,0.0669010
157.91348,283.10993,83.62842,13.95626,0.1542975,0.17323172,3.1870174,20240708,-3.4920904,0.6046304,0.8791596
323.49699,286.90256,21.73287,2.17205,0.1654491,0.25277601,2.4773012,20240920,-0.4251770,-2.1343277,-0.0692249
338.13526,342.90886,64.00573,11.10691,0.0703959,0.17909017,3.1171298,20241110,2.6746896,1.0980586,-0.3774898
298.72936,287.72369,331.39232,22.83105,0.2145433,0.23055858,2.6339964,20240707,-2.4194461,0.3293730,-0.3659708
168.69053,171.84862,164.66892,21.59351,0.13075,0.18244007,3.078855,20241110,-2.9575389,1.7865826,-0.3724621
67.43071,261.66577,121.30138,24.23797,0.3730947,0.17123853,3.2117007,20241111,-2.1521917,2.3330809,0.2821964
20.57879,110.43886,214.63825,1.10635,0.0654949,0.19935885,2.9021,20241109,2.6710201,-0.5426368,0.0379410
134.60112,224.28221,63.94108,11.48789,0.0666226,0.18786086,3.0193387,20241111,1.1927714,2.9333833,0.0441225
277.97261,338.00714,258.4373,5.08357,0.1231367,0.29236359,2.2482979,20241110,-1.7183885,1.4322439,-0.1753013
50.42104,283.11257,24.0834,9.46547,0.1387544,0.20227395,2.8741499,20241110,2.6031263,0.5259823,-0.0970413
67.27176,347.6619,270.7818,22.47843,0.1311255,0.2747094,2.3436191,20241110,1.9688153,-0.7628114,0.8102593
66.0543,263.39046,18.04678,14.81933,0.0613343,0.24581563,2.5238472,20241108,2.4458600,-0.2218621,-0.2562803
107.09813,128.73582,180.24206,14.33958,0.2129135,0.17857871,3.1230787,20241110,0.7603230,3.2446711,-0.8286152
169.47178,4.08416,305.91847,4.8074,0.1712671,0.29203917,2.2499627,20241022,-1.4112473,2.2199315,0.0134046
223.03939,101.59955,185.04819,16.45986,0.1221463,0.17245603,3.1965668,20241110,-2.7172726,2.0982902,-0.6881817
81.81112,87.56256,327.37269,16.43851,0.1483236,0.21424139,2.7660952,20241110,-2.4764678,1.2341100,-0.0872986
50.14991,98.95881,297.43755,38.94889,0.3154947,0.15591082,3.4188907,20241110,-1.5122959,2.5801699,-0.1239044
83.88284,61.0934,302.43353,5.2961,0.2781168,0.29201397,2.2500921,20240522,-1.1305925,2.0651273,0.0142139
49.17355,31.41691,52.73619,5.82023,0.0705397,0.25750362,2.4468865,20241110,-1.7789096,1.5039719,0.2371360
326.69591,156.06288,163.43116,3.5518,0.2150138,0.296326,2.2282105,20241003,-0.0294920,-1.8656097,0.1115124
271.77499,357.6611,223.14963,6.03182,0.0932933,0.29013843,2.2597785,20240521,-1.1934175,1.9201066,-0.2342650
19.14753,202.08386,43.50568,3.59185,0.1511101,0.26940681,2.3742712,20241011,0.0556928,-2.0397128,-0.0952724
316.80953,33.04246,169.8301,15.60987,0.0927245,0.24589749,2.523287,20240704,-2.0874926,1.0916901,-0.1972371
256.63757,247.89697,358.8769,10.40948,0.110383,0.17678165,3.144208,20241111,-2.1632991,2.3988532,0.4328081
322.2121,29.40318,351.76754,4.69663,0.1804415,0.25108399,2.4884182,20241111,1.8455638,-1.1421160,-0.0711536
253.27973,247.43381,352.90577,1.55824,0.1324284,0.2981066,2.2193288,20240527,-1.1644841,2.0259465,0.0507779
196.00233,165.45482,192.72457,0.05409,0.1871234,0.18214181,3.0822151,20240708,-3.5944645,-0.5928987,-0.0002015
108.4626,275.91752,152.81355,11.85823,0.1797638,0.22488309,2.6781291,20240711,-2.7814010,-0.7204922,0.4013995
136.31586,259.53509,114.8481,6.92064,0.1078433,0.21735763,2.7395934,20241110,-2.7458937,1.0959790,0.2465382
187.92818,152.97747,161.41523,11.82332,0.2873342,0.27126352,2.3634248,20240323,-2.3003640,1.9710210,-0.2376160
105.09543,126.02424,202.96456,5.53629,0.2089968,0.29030613,2.2589082,20241110,-0.2210590,2.4444970,-0.2265225
49.60631,258.07522,54.32844,11.19124,0.0890165,0.18791601,3.018748,20241110,2.7825179,0.5358324,-0.3854006
33.50394,295.90227,174.52201,2.05232,0.0111456,0.20326273,2.8648213,20241110,-2.3148591,1.6415986,-0.0506391
2.22488,334.36296,28.8815,19.93536,0.0364941,0.15493395,3.4332465,20241110,3.2542623,0.3935688,-0.4450936
255.80618,85.83141,103.23024,7.59888,0.1621896,0.24182925,2.5515074,20241111,1.0045268,2.5101684,-0.2070973
86.73458,43.80949,358.22383,12.26239,0.2028715,0.23413181,2.6071285,20240627,-2.3628734,1.2450195,0.2545542
102.41554,182.85197,56.64493,5.84507,0.1094408,0.25968844,2.433143,20241108,2.4922402,-0.2686681,-0.2282299
48.27372,113.35695,178.74876,2.67616,0.0757116,0.25881774,2.4385969,20241109,2.2670075,-0.5115591,0.0215916
89.17577,108.53745,244.75417,8.66275,0.0666404,0.1717873,3.2048572,20241111,0.0091684,3.2092932,-0.2072776
94.27966,266.39412,359.48642,4.49347,0.1647377,0.29248214,2.2476904,20241110,2.2146834,0.7339191,0.0592343
37.2562,206.3921,77.42013,3.50935,0.2541729,0.22445622,2.6815236,20241108,2.1351654,-0.6156197,-0.1360213
202.49819,72.83384,296.87738,11.84621,0.0995647,0.17527592,3.1621895,20240710,-2.9782837,-1.6056048,-0.7094727
159.42908,223.90504,161.59269,6.50748,0.1656711,0.29873473,2.2162168,20240711,-2.5205289,-0.4600559,0.1405801
59.90955,112.2677,210.04817,15.63007,0.2329141,0.17825401,3.1268702,20241110,1.9528594,2.1429439,-0.2453845
312.83324,71.09959,277.44854,7.28852,0.179134,0.29657103,2.226983,20241019,0.4799926,-1.9432195,0.0286535
38.62668,11.57897,266.94257,14.29421,0.1544708,0.2241366,2.6840722,20241110,2.0047979,-1.1904127,0.5262510
184.64265,192.32236,156.97644,10.18107,0.2943693,0.22008875,2.7168823,20240707,-3.4748347,0.5055302,0.1605115
79.89892,61.87993,332.87738,18.03076,0.1129603,0.08113707,5.284329,20241111,-3.2520459,4.0581551,0.6931142
350.43812,96.0777,312.01988,7.03281,0.1458834,0.29169595,2.2517273,20241111,1.5667552,1.1014254,0.2345486
280.20594,86.58739,333.02054,12.42741,0.0971434,0.22271761,2.6954607,20241110,2.2868461,-1.3855549,-0.0434755
69.29287,111.21086,268.31111,5.82509,0.2841955,0.21480354,2.7612671,20241110,-1.4109508,2.2971280,-0.1507878
49.86789,186.35016,201.43188,8.34842,0.0974223,0.17964222,3.1107405,20241110,0.1705905,2.9036505,-0.3874921
118.76466,205.12698,177.50177,6.70794,0.0571882,0.22523824,2.6753132,20241110,-2.3096547,1.4936012,-0.1636600
337.18221,233.6422,170.88162,10.35382,0.1073438,0.18800266,3.0178204,20241110,2.6131102,0.7449927,-0.2100500
59.63966,93.405,284.41758,8.04978,0.0603224,0.18910707,3.0060592,20241111,0.3133621,2.9024505,0.1451275
262.61257,14.34571,66.0448,4.71555,0.1121801,0.2990889,2.2144669,20241111,1.9728738,-1.1134638,-0.1860132
269.17467,298.46804,178.7191,10.23514,0.0659941,0.18787844,3.0191504,20241110,2.8722850,0.9630599,-0.1854416
302.45433,1.83853,143.62747,8.84772,0.1588001,0.21166796,2.78847,20241110,0.8314192,2.4413544,-0.3827371
106.30569,240.83116,329.15894,3.42343,0.0875603,0.29728776,2.2234022,20241111,1.8921742,-1.2954079,-0.0085059
323.22883,66.10277,352.54947,10.03337,0.108932,0.18821518,3.0155483,20241110,2.6883376,0.6323037,0.1726039
341.84716,163.85263,95.97132,8.26941,0.078144,0.19225052,2.9732016,20240822,-1.4178395,-2.3491832,0.2404682
55.04367,324.40572,355.07286,7.19373,0.2028185,0.2935978,2.2419927,20241111,1.6560044,1.2038883,0.1693434
14.8268,232.62074,213.4831,5.7261,0.1472337,0.28396491,2.2924134,20240507,-0.5433419,1.8845118,-0.1876647
179.14278,72.84855,260.71169,3.49,0.0783014,0.21645528,2.747202,20241110,-2.6301471,1.3520518,-0.1716117
