m,peri,node,incl,e,n,a,date
17.92911,321.21981,297.60971,6.30737,0.0964921,0.27700756,2.3306388,20240731
202.67299,190.58165,173.24452,8.14962,0.1341777,0.27655681,2.3331705,20240608
38.15486,44.65611,23.94348,11.0663,0.0919255,0.19005395,2.9960665,20240517
147.54136,203.35276,58.45499,7.71946,0.1796171,0.29011851,2.259882,20241111
297.31921,335.16098,106.3087,2.69338,0.0831078,0.28854475,2.2680916,20241110
197.8708,23.52109,326.36792,2.47847,0.1864126,0.27408626,2.3471699,20240513
234.06765,297.07897,69.97748,6.33898,0.2014355,0.28361895,2.2942772,20240707
338.00066,223.48567,150.46225,4.16518,0.1706234,0.28788517,2.2715546,20241108
134.57729,190.43669,253.1233,5.73061,0.0778641,0.27874748,2.3209302,20240707
281.28223,261.02648,116.51951,2.38677,0.1421097,0.16785128,3.2547649,20240929
95.06766,295.24752,295.04187,3.99053,0.092988,0.28404612,2.2919764,20241105
13.49783,202.63676,98.32754,24.89137,0.169547,0.28011326,2.3133798,20241110
178.10484,293.0242,25.96161,10.91908,0.0897412,0.18943624,3.0025759,20240607
210.92686,230.22388,133.64523,5.58332,0.1495469,0.27925512,2.3181166,20240709
4.51202,266.68355,148.4144,10.65227,0.0699972,0.1868689,3.0300144,20241110
261.67179,308.57433,129.33412,7.25586,0.063993,0.28450607,2.2895055,20241107
83.60741,332.91383,53.69969,3.42035,0.2248138,0.26676327,2.389931,20241014
24.84926,152.49506,163.52493,7.96465,0.258963,0.285031,2.2866937,20241108
3.49785,343.84842,359.29018,6.48513,0.2236972,0.2849822,2.2869547,20241108
166.93654,168.54952,49.42011,11.08886,0.1974206,0.22441422,2.6818582,20241110
121.28635,121.8391,172.64972,8.67777,0.2626954,0.21931222,2.7232917,20241101
100.52996,263.13114,170.18835,21.92502,0.3184643,0.28090869,2.3090107,20240609
29.36522,28.64078,22.19953,4.71521,0.114732,0.29766963,2.2215003,20241111
35.09145,320.08548,55.02256,5.7439,0.1648555,0.21455168,2.7634277,20241111
354.37988,221.18818,272.93386,8.65478,0.0285189,0.18814809,3.0162651,20241110
40.10808,209.78892,248.99884,6.93287,0.0429329,0.19037887,2.9926566,20240506
117.90384,115.50276,176.36707,2.64616,0.1877562,0.25169795,2.4843699,20241106
321.03725,242.07339,194.80865,4.90538,0.1943276,0.18470425,3.053642,20241110
236.38216,41.85972,187.3538,4.89137,0.0922631,0.29742041,2.2227411,20241101
136.8486,145.59562,190.48869,3.61164,0.1596946,0.26207112,2.418373,20241108
15.01791,194.49807,172.41624,24.36379,0.0707227,0.17096779,3.2150903,20241109
319.94699,5.83042,348.12858,2.94871,0.0961886,0.22089423,2.7102736,20241111
129.91076,291.33327,64.90459,2.66169,0.2211731,0.26215149,2.4178786,20241013
339.82983,230.61902,164.32077,3.61773,0.1901072,0.17578379,3.1560958,20241110
236.93419,73.18127,30.88843,4.38878,0.0648711,0.28690996,2.2766991,20241111
280.51414,99.66474,40.40881,6.53952,0.1065464,0.29353916,2.2422912,20241111
29.38639,114.90149,254.40727,4.23051,0.1711558,0.291041,2.2551042,20241111
108.90022,178.21966,130.6339,3.69638,0.2032097,0.29165312,2.2519477,20241111
78.38124,347.55572,71.84903,0.29077,0.1520087,0.31158481,2.1548574,20240615
4.87646,309.1343,110.59315,6.73761,0.1715208,0.18028751,3.1033133,20241111
192.31893,266.1464,134.58759,5.79224,0.1595876,0.28724465,2.2749302,20240711
270.0884,332.4653,213.70453,3.29962,0.0842698,0.29785669,2.2205701,20241111
310.67612,7.17711,8.88909,6.64891,0.175464,0.28841086,2.2687935,20241031
164.96554,298.90209,9.41153,7.74568,0.1779322,0.29681603,2.2257573,20241003
339.7606,243.94538,193.82088,2.58201,0.120583,0.2947701,2.2360444,20241111
143.97474,173.38053,104.50739,7.15275,0.1730593,0.28944482,2.2633873,20241111
77.32128,235.54193,56.13759,4.68461,0.2160449,0.28360342,2.294361,20241110
263.79397,348.86089,340.43232,13.71123,0.1700453,0.24062334,2.560025,20240710
316.19922,111.797,112.07369,4.6226,0.0353309,0.23136033,2.6279077,20240421
46.61363,8.30632,92.76397,11.37795,0.0573933,0.1903022,2.9934604,20240508
281.54002,350.44532,125.21734,2.24442,0.2037377,0.17919043,3.1159669,20241109
34.93262,203.9129,122.41293,2.58691,0.131532,0.17045916,3.2214828,20241105
123.27911,98.17672,172.68499,7.40938,0.1492302,0.17140982,3.2095606,20241110
195.75247,142.86065,37.45434,16.81394,0.0688183,0.17182602,3.2043756,20241110
165.44829,70.89399,307.05344,2.58966,0.0615376,0.27432472,2.3458096,20240608
220.10375,124.13927,190.4289,5.64329,0.1302688,0.27470804,2.3436269,20240529
89.17385,141.94158,171.8011,5.65621,0.2070715,0.29007565,2.2601046,20241106
186.17915,253.27345,88.57904,3.5875,0.1275968,0.27304038,2.35316,20240623
326.60647,315.10603,19.06979,9.91041,0.1635454,0.21548841,2.7554134,20241019
106.81909,132.19918,56.55755,63.46665,0.2662232,0.97561482,1.0068168,20210702
336.64002,212.48908,289.67711,10.99151,0.2055249,0.22314808,2.6919931,20241111
114.01621,224.12283,183.54866,3.76801,0.1896122,0.23634641,2.5908168,20240605
41.77814,116.83088,298.36814,11.56619,0.1840959,0.22315725,2.6919194,20241111
90.07711,112.37839,40.72023,13.52553,0.0955334,0.19823002,2.913107,20240831
292.51955,112.62925,71.0281,3.42597,0.165139,0.18536973,3.0463292,20241108
79.37691,221.04587,224.58235,2.16129,0.0680915,0.30682122,2.1771037,20240412
57.58158,124.22281,172.62099,14.86637,0.1574257,0.25748681,2.446993,20241106
17.79767,209.89874,46.07353,4.44099,0.2279354,0.23755748,2.582004,20240929
3.27932,207.57679,255.2269,8.91248,0.056621,0.18390384,3.0624959,20241110
346.32284,9.18126,154.12919,12.27384,0.0827611,0.18910561,3.0060747,20240615
126.67093,300.82858,60.21697,12.18387,0.1825452,0.1811958,3.0929338,20241028
156.50718,273.75183,61.60786,14.69286,0.2276786,0.17998998,3.1067323,20241111
206.48869,88.35425,184.46765,4.28308,0.2108665,0.2667096,2.3902516,20241009
191.4734,88.61098,177.78318,3.31431,0.0883316,0.29903174,2.214749,20241108
177.43842,279.92217,81.40812,3.79286,0.2591184,0.27513111,2.3412237,20240604
23.00222,297.61943,142.14884,10.07629,0.0750621,0.22283082,2.6945477,20241110
204.19353,245.03193,57.09627,2.62075,0.0512922,0.26383124,2.407605,20240310
25.31477,128.20583,260.06501,7.96871,0.2268158,0.21783891,2.7355569,20241111
146.44499,152.91254,175.42347,13.5418,0.2431913,0.26497976,2.400643,20240216
124.53803,305.31129,83.54129,3.94485,0.013621,0.23186325,2.6241064,20240527
10.86721,276.91044,108.33436,2.13699,0.2150295,0.17914778,3.1164614,20241111
23.81926,76.32366,207.63385,1.5495,0.019831,0.20505052,2.8481453,20240929
204.80673,150.9522,198.64915,1.59362,0.1542391,0.23371977,2.6101917,20240603
1.83599,279.83272,91.38896,2.99293,0.254974,0.17717471,3.139556,20241110
159.67193,287.93983,27.27707,13.34717,0.2001081,0.22600596,2.6692512,20240508
327.35511,358.34557,50.74193,11.13069,0.116881,0.17460948,3.1702305,20241110
218.52401,96.3254,270.16493,0.94245,0.11077,0.19453179,2.9499115,20240613
92.20704,264.48842,40.96603,17.64746,0.1007553,0.17642363,3.1484602,20241111
215.96169,231.17515,70.94842,13.8129,0.1859788,0.22847608,2.6499777,20240527
175.49431,258.44456,159.89977,4.521,0.2560864,0.12332073,3.9974096,20240707
100.96929,147.59231,199.21208,10.49302,0.2016256,0.22263171,2.696154,20240502
114.77832,355.92644,253.8491,11.45066,0.076662,0.17289517,3.1911518,20241110
104.26558,145.77514,161.30418,2.32203,0.0102424,0.19669909,2.9282028,20241111
87.57142,208.81162,166.18972,5.15457,0.1131126,0.26459258,2.4029844,20241111
147.25004,149.57384,157.13607,2.87731,0.1897884,0.23166991,2.6255661,20240329
120.60922,67.43528,300.80873,4.54507,0.0898699,0.30153292,2.2024847,20241110
328.12332,115.55989,85.81244,7.87141,0.0609274,0.27204325,2.3589066,20240707
96.11108,329.39647,163.89033,2.30421,0.2495082,0.24064982,2.5598373,20240617
117.38613,267.21018,108.4484,8.5751,0.1167165,0.18671219,3.0317096,20241013
172.11535,123.83453,148.02579,5.81429,0.1223493,0.17872758,3.1213443,20241111
45.3518,1.74625,357.86884,0.6468,0.1086484,0.21535042,2.7565904,20241111
346.68987,343.19585,122.7101,7.24698,0.0931986,0.25596815,2.4566621,20241111
75.3764,148.38054,197.6737,4.89017,0.0161997,0.25063424,2.4913942,20241111
321.96231,165.88081,165.52594,12.34158,0.1166939,0.18530654,3.0470217,20240831
68.67715,125.29866,24.13476,13.68614,0.0254139,0.17401166,3.1774873,20240727
346.44225,68.19809,167.45956,6.29274,0.1495612,0.17621274,3.1509718,20240708
200.49954,4.96645,249.21012,2.76014,0.1562096,0.30260572,2.1972761,20241111
317.06548,285.93777,164.77293,3.63186,0.1455743,0.297221,2.2237351,20241110
297.91403,61.28642,65.64056,2.33937,0.0760293,0.18245297,3.0787098,20241111
97.05229,44.57371,351.51594,12.51684,0.1837736,0.22765059,2.65638,20241110
98.43611,280.21367,339.92313,3.3776,0.1341974,0.29249332,2.2476331,20241110
321.04594,322.99328,226.10299,9.46697,0.0477607,0.19252112,2.970415,20240526
81.37911,162.98877,204.19791,8.62863,0.1812237,0.2190491,2.725472,20241110
86.38418,250.21916,207.82699,8.35931,0.1201493,0.20876692,2.814243,20240605
118.265,120.09734,196.3839,3.02465,0.1166587,0.29560014,2.2318566,20241103
35.57386,33.0482,12.27184,5.56752,0.101161,0.21832672,2.7314806,20241102
1.20555,246.23444,180.90487,3.29993,0.0130044,0.14000753,3.6731201,20241106
266.88209,240.76097,169.9227,21.96801,0.029501,0.16756496,3.2584714,20241104
38.6401,201.61363,167.65133,6.3742,0.0703291,0.21736673,2.739517,20241110
43.45224,318.70661,5.15954,8.52332,0.0848495,0.17432558,3.1736715,20241110
219.0636,109.51861,16.29736,3.60567,0.0435092,0.2109918,2.7944242,20241006
322.97224,237.01663,163.2746,4.69954,0.0771787,0.21198577,2.7856822,20241109
203.4295,172.09249,3.7748,0.82953,0.1200436,0.17561144,3.1581603,20241108
213.45278,121.75086,40.50814,6.86962,0.1435581,0.17588301,3.1549087,20241101
207.50432,166.47382,347.96164,6.65953,0.1028595,0.28919977,2.2646656,20241107
74.69645,193.55488,130.18943,4.18074,0.0966124,0.21449414,2.7639218,20241110
235.83763,8.80083,111.11163,2.49748,0.1643856,0.17300468,3.1898051,20241103
38.61611,232.87679,240.1128,8.56793,0.0327356,0.08297655,5.2059397,20240502
59.64601,130.65234,190.8706,8.67876,0.1555472,0.21039257,2.7997276,20241111
345.64492,51.63685,58.81432,5.91727,0.0581999,0.2975118,2.2222858,20241111
354.47307,31.65049,151.45017,13.01024,0.1749115,0.23219222,2.6216272,20240710
251.78349,355.10385,266.45084,12.34357,0.1367553,0.22549413,2.6732889,20241110
100.08638,164.6801,198.6346,5.04052,0.1063188,0.21635885,2.7480182,20241110
88.56734,12.69026,355.22524,4.70906,0.1725848,0.2595165,2.4342176,20240503
210.44668,61.85091,283.3283,14.99914,0.1155898,0.18656205,3.0333359,20240710
124.38056,169.19962,194.14931,2.094,0.0394069,0.26165055,2.4209637,20240228
134.92429,321.44378,73.97075,3.17902,0.2071611,0.26832758,2.3806333,20240625
175.19714,248.70179,185.96416,3.38715,0.1806765,0.28275327,2.2989576,20240629
220.93833,266.74035,235.17978,1.97985,0.0689434,0.28747502,2.2737147,20241107
91.53507,43.23761,254.59509,5.8418,0.1365046,0.28854112,2.2681107,20241111
35.94183,4.29315,119.87565,11.27707,0.0426008,0.18996075,2.9970464,20240619
237.21897,282.27636,193.10739,3.92907,0.1360666,0.28645443,2.2791121,20241101
341.00195,47.57643,25.18045,1.1414,0.1733827,0.17675194,3.1445603,20241111
278.49399,143.25365,135.60694,1.01092,0.170642,0.31149126,2.1552888,20240705
253.43011,174.75515,101.20633,4.52805,0.1583226,0.30925129,2.1656837,20240615
150.80891,12.07603,339.10914,2.68666,0.188525,0.29980575,2.2109355,20240310
239.94734,348.02414,38.38608,9.9031,0.3187436,0.24151811,2.5536983,20240707
198.62964,285.92951,225.17799,24.84772,0.0650971,0.24330393,2.5411871,20241110
56.3677,116.67117,280.70118,9.59678,0.1791438,0.17673286,3.1447866,20241110
236.77481,296.26884,206.12907,21.98208,0.0752576,0.17109608,3.213483,20241110
93.10248,30.93453,288.66185,6.1124,0.124089,0.1713587,3.210199,20241111
241.65625,10.92487,142.94312,0.67132,0.1207251,0.17230265,3.1984636,20241109
20.90509,304.45117,335.46006,4.95188,0.148406,0.27820572,2.3239423,20240920
175.53707,354.75721,341.23618,2.07861,0.0557449,0.22461181,2.6802851,20240502
82.19282,131.43297,177.86463,22.08238,0.0356054,0.17156735,3.2075957,20241110
330.92411,227.33931,155.62952,5.7262,0.1397483,0.17054825,3.2203608,20241108
318.07518,182.33438,162.45649,3.24289,0.082061,0.27906688,2.319159,20240926
207.36568,154.33172,172.81318,14.58914,0.1552499,0.22825499,2.6516886,20240529
87.48704,211.18444,311.87052,2.33687,0.1168627,0.27981935,2.3149994,20240703
351.64767,185.32877,202.75968,2.51024,0.045122,0.17126972,3.2113107,20241110
163.85244,352.05589,358.21086,5.18991,0.2009457,0.22705608,2.6610148,20240521
170.20201,181.27621,147.15619,12.62515,0.2899138,0.26560385,2.396881,20240305
154.55615,8.1308,328.02223,2.69238,0.2122982,0.26096057,2.4252292,20240329
240.2549,151.50145,151.29046,10.29992,0.1795898,0.26600015,2.3944998,20240410
217.70413,196.0228,153.96009,2.5513,0.0944264,0.19947787,2.9009455,20240712
84.93727,319.09972,58.7222,7.11705,0.2328379,0.26018092,2.4300717,20240601
251.08542,276.5193,100.75244,3.13424,0.0732161,0.19821068,2.9132965,20240920
209.32342,303.91706,130.94569,6.51249,0.1851147,0.24116794,2.5561696,20240914
132.56009,330.87847,11.97855,12.34243,0.2230088,0.21761948,2.7373954,20241023
33.30749,62.39649,22.75879,2.17124,0.1710913,0.26623328,2.3931017,20240528
27.91687,144.64318,224.36404,17.33794,0.202064,0.21188152,2.7865959,20241110
166.14513,212.88618,166.28885,17.67341,0.2735861,0.23058409,2.6338022,20240620
148.7624,295.70027,56.09591,9.80446,0.1183456,0.22577646,2.6710598,20240607
305.49457,309.6682,84.19406,7.63415,0.17179,0.28416258,2.2913501,20241024
246.05136,188.53402,149.09225,2.55715,0.1438495,0.19552179,2.9399454,20240708
130.79944,345.05964,6.86422,1.29502,0.1935393,0.2643124,2.4046822,20240409
167.9982,318.94813,15.48488,3.13655,0.1432582,0.3065742,2.178273,20240524
45.34243,1.80061,2.90437,6.65749,0.1849392,0.28840369,2.2688311,20241111
172.52867,354.06721,0.98833,14.63221,0.2212579,0.27499815,2.3419783,20240607
16.30445,73.17403,311.28441,5.12991,0.1371403,0.2871014,2.2756869,20241111
100.41937,177.00023,267.07926,5.77938,0.0928742,0.27310237,2.3528039,20240711
284.30729,343.0221,63.71727,7.39732,0.1278547,0.27952148,2.3166438,20241024
28.38744,314.9727,146.15391,2.54127,0.1637661,0.26612963,2.393723,20240522
285.40447,194.17243,313.97715,5.70966,0.0232708,0.17708701,3.1405924,20241111
0.87233,195.02329,119.37644,3.00707,0.1836158,0.31684231,2.1309533,20241026
220.36674,311.67884,3.60243,8.7534,0.21174,0.23029538,2.636003,20240608
161.24028,17.08144,349.72507,3.82622,0.1100521,0.30957517,2.164173,20240707
75.30355,83.64835,264.22651,6.06014,0.2062728,0.29070807,2.2568256,20241111
196.05901,290.23702,135.1125,2.99023,0.079085,0.19891208,2.9064439,20240730
207.19561,70.92171,197.76924,9.42641,0.0579811,0.18812618,3.0164993,20240502
327.33457,237.24232,259.87469,3.65503,0.140512,0.26967077,2.3727217,20240407
347.09443,259.6887,270.96807,8.97303,0.0370153,0.19126401,2.9834164,20240510
224.34165,105.0271,176.14888,19.1711,0.1306451,0.37504433,1.9043538,20240115
85.15276,289.48665,201.28463,6.12404,0.0649707,0.27686862,2.3314184,20240711
194.42004,85.87644,148.38362,19.85418,0.3881657,0.17417891,3.1754528,20241109
105.18168,235.30629,136.378,0.41223,0.111888,0.22654163,2.6650418,20241013
154.90578,46.87934,57.58467,15.98895,0.0935829,0.23816927,2.5775805,20240920
295.05187,265.49997,90.39164,15.85079,0.1795313,0.23748691,2.5825155,20241011
8.19445,122.49238,122.26941,8.4008,0.0215304,0.17503624,3.1650755,20240727
248.48742,315.38778,325.61446,12.10457,0.1582418,0.22242851,2.6977959,20241106
282.55205,221.10395,198.80275,3.50029,0.1163609,0.29436965,2.2380719,20241029
255.82009,19.69729,90.97255,3.80987,0.1267453,0.26444916,2.4038531,20241108
324.71318,85.18513,44.87492,6.08023,0.0979893,0.29626628,2.2285099,20241111
75.35843,305.81492,90.18284,4.73833,0.1300496,0.30103317,2.2049216,20240601
344.8068,190.91105,280.19056,1.29829,0.1266948,0.23585356,2.5944248,20241111
137.34901,304.1791,82.8729,10.81244,0.1071744,0.18567231,3.0430187,20240606
140.85016,260.54771,98.70572,10.8001,0.1119189,0.18449187,3.0559851,20240503
131.70537,286.72621,58.52138,4.46929,0.1511758,0.29745368,2.2225753,20241110
131.24674,262.31226,135.55767,4.43668,0.159029,0.30087877,2.2056759,20240404
335.46387,203.7979,216.63096,21.12476,0.0757474,0.17201528,3.2020249,20241110
117.5397,85.88073,294.39325,4.83788,0.1647898,0.26547,2.3976866,20240310
335.1346,187.92921,319.00835,1.56895,0.1441325,0.26205,2.4185029,20241028
336.00996,7.0702,112.3421,5.10252,0.1319144,0.259939,2.4315792,20241111
150.53121,243.44902,101.29146,4.77257,0.1833653,0.28808108,2.2705247,20240410
320.64819,113.57877,112.32665,6.36285,0.1985839,0.23309627,2.6148443,20240619
203.33557,152.79134,184.62294,5.48012,0.1218864,0.22987643,2.6392048,20240605
303.2256,129.78669,316.79702,4.03893,0.1507238,0.29858469,2.2169592,20241110
0.85971,58.93122,134.47523,15.93351,0.0432195,0.23195103,2.6234443,20240709
262.00643,285.44201,126.82025,3.3541,0.1166996,0.20654627,2.8343782,20240701
283.83961,125.03079,345.05582,3.44222,0.066129,0.29947397,2.2125682,20241110
345.81505,108.22211,286.9622,5.01755,0.127448,0.18023913,3.1038686,20241110
236.50774,186.202,165.30584,2.18707,0.0856394,0.19868995,2.9086097,20240711
3.59296,222.51289,139.80036,23.5458,0.0827492,0.16958308,3.2325682,20241111
137.40333,174.89723,157.13527,10.26937,0.0959008,0.18377975,3.0638744,20240515
16.85742,104.96551,276.319,8.08138,0.0935798,0.17478016,3.1681663,20241111
58.83106,303.3565,40.54271,1.92114,0.22184,0.17179596,3.2047495,20241111
232.01704,12.15371,151.25891,22.53397,0.0337431,0.17105206,3.2140343,20241109
78.68211,241.09427,165.19033,1.218,0.1212961,0.30564511,2.1826851,20240409
195.46469,349.45182,199.30608,2.7172,0.1196777,0.28793261,2.2713051,20241110
91.45038,227.76165,133.91953,4.57676,0.1941272,0.25540223,2.4602897,20241007
328.91663,212.22869,167.06013,4.55045,0.15922,0.24324673,2.5415854,20241108
356.76057,5.55284,74.57636,6.31025,0.1826454,0.21767152,2.7369591,20241111
197.13807,233.65501,95.92118,3.96582,0.0332464,0.23122912,2.6289018,20240521
354.26177,340.34733,71.09688,9.63167,0.2228808,0.21487813,2.7606281,20241110
19.99204,22.61016,87.66339,14.13475,0.1119442,0.22107987,2.7087562,20241111
200.61308,79.54042,98.08221,6.15636,0.106035,0.17299688,3.189901,20241110
178.44368,113.07928,123.06801,2.65039,0.1280592,0.17389239,3.17894,20241111
3.5463,335.50902,166.93369,9.85853,0.0361496,0.18428205,3.0583042,20241106
1.10041,296.35297,104.49681,6.43588,0.1743235,0.17633934,3.1494634,20241110
122.69833,313.95618,86.82933,4.11361,0.1233282,0.18594859,3.0400037,20240421
227.8447,291.40696,120.11091,7.20179,0.2185178,0.19622803,2.9328872,20240929
49.72645,187.03975,252.14239,1.85671,0.1053339,0.18637742,3.0353389,20240522
91.2964,100.31127,181.32406,21.70929,0.0441788,0.17147834,3.2087055,20241110
57.46992,316.62884,31.46399,10.97182,0.0974472,0.17413732,3.1759585,20241111
144.20073,189.06347,125.71853,3.29357,0.171284,0.17881303,3.1203497,20241004
206.67769,186.44372,41.61506,1.34966,0.1272764,0.17483347,3.1675221,20241102
61.93764,284.0697,142.69196,6.29863,0.2007991,0.26893285,2.37706,20240527
14.65908,171.08512,215.85584,3.09543,0.155882,0.28808709,2.2704931,20241111
79.88502,274.62804,57.56435,2.48748,0.0842057,0.2902239,2.2593348,20241111
288.05784,273.35315,148.46953,4.46179,0.159699,0.28299627,2.2976414,20241031
23.68712,256.675,105.55625,6.76584,0.132132,0.28776756,2.2721735,20241111
169.47817,193.67473,166.09182,2.39882,0.2070474,0.29977421,2.2110906,20240408
168.97908,46.63703,280.5089,2.96419,0.2273975,0.30247809,2.1978941,20240508
49.72694,322.87476,58.91684,7.83966,0.1977397,0.28963163,2.2624139,20241111
336.86538,307.05367,178.66149,11.14248,0.1738611,0.22677638,2.6632024,20241110
